Pos,Nome,Categ,Swim,Bike,Run,Total
187,VINICIUS KAISER,35-39,00:44:11,02:56:15,02:04:37,05:56:10
127,RAPHEL CARVALHO RIBEIRO,30-34,00:33:43,03:08:03,02:02:35,05:56:16
128,GABRIEL CAMPANER,30-34,00:34:21,02:59:07,02:09:00,05:56:21
63,MARCELO ELMER,45-49,00:38:13,03:07:33,02:02:20,05:56:28
188,RICARDO OLIVEIRA DE ARAUJO,35-39,00:42:36,02:55:35,02:05:28,05:56:46
189,PAULO CÉSAR DANCIERI FILHO,35-39,00:38:01,03:00:35,02:05:49,05:56:48
64,ALEXANDRE RESENDE,45-49,00:33:27,02:50:29,02:20:33,05:56:52
130,ALVARO TOSTA SILVA,30-34,00:37:51,02:50:30,02:18:27,05:56:56
190,FLAVIO DE SOUZA,35-39,00:37:42,03:06:30,02:03:28,05:57:14
131,ALBERTO CROCCO,30-34,00:48:36,03:21:06,01:38:50,05:57:27
19,MIRIAN CARVALHO,35-39,00:37:31,03:02:56,02:11:13,05:57:44
13,FABIANA AMARAL MARZÁN,40-44,00:44:00,03:02:53,02:03:47,05:57:50
132,NELSON JUNIOR,30-34,00:36:55,02:51:08,02:22:14,05:57:52
8,MARCIA MORIBE,45-49,00:39:25,03:03:48,02:02:35,05:57:53
20,DANIELLA FELLEGGER,35-39,00:42:33,02:58:21,02:06:17,05:58:14
41,RAPHAEL PORTO,25-29,00:35:50,03:00:26,02:14:09,05:58:33
42,RUBIO ARRUDA,25-29,00:44:22,02:51:23,02:11:55,05:58:35
65,RAFAEL FERNANDES,45-49,00:35:09,02:53:15,02:21:02,05:58:38
43,ELSON JUNIOR,25-29,00:42:42,03:23:11,01:43:13,05:58:48
27,MARCELO BALZER,50-54,00:36:31,02:45:47,02:28:09,05:58:55
14,ANDREA GONZALEZ,40-44,00:39:21,02:58:32,02:12:43,05:58:59
128,RAFAEL MODESTO DE OLIVEIRA,40-44,00:43:10,02:53:36,02:07:48,05:59:04
44,RODRIGO PATRICIO,25-29,00:39:03,02:50:10,02:19:33,05:59:08
Pos,Nome,Categ,Swim,Bike,Run,Total
191,NILSON CORREA DOS SANTOS JUNIOR,35-39,00:42:36,-2.14:46:40,02:05:42,05:59:15
66,EMERSON DA COSTA PEREIRA MARTINS,45-49,00:38:25,02:55:30,02:18:32,05:59:19
67,DANY GELLER,45-49,00:35:34,03:03:59,02:13:13,05:59:21
133,MURILO MARQUES MOREIRA,30-34,00:48:44,02:47:03,02:12:20,05:59:33
129,ROBERTO EMRICH SOARES,40-44,00:44:40,03:04:06,01:59:33,05:59:42
192,BRENO GUERBATIN,35-39,00:43:04,02:50:06,02:14:23,05:59:51
130,HENRIQUE RICARDO RUDIGER,40-44,00:42:49,03:08:18,01:57:49,05:59:51
68,TOMAS PEREZ,45-49,00:35:38,03:02:25,02:10:08,06:00:03
193,THIAGO DA SILVA PEREIRA SOARES,35-39,00:41:48,02:53:31,02:15:33,06:00:12
131,RICARDO CARVALHO SILVA,40-44,00:45:43,03:07:36,01:58:02,06:00:17
17,GABRIEL SERRANO PESSANO,18-24,00:38:40,02:55:45,02:16:41,06:00:22
194,ROBERTO FERREIRA MONTEIRO,35-39,00:39:53,03:00:11,02:11:13,06:00:25
1,NADIA TEIXEIRA DE SIQUEIRA,60-64,00:48:47,03:08:50,01:48:57,06:00:32
195,FRANCISCO GILDAZIO MESQUITA,35-39,00:47:22,03:01:22,02:04:01,06:00:33
69,MARCELO ROSA,45-49,00:38:17,02:59:39,02:13:14,06:01:11
15,SIMONE DE SOUZA BATISTA SCHERPENHUIJZEN,40-44,00:40:47,03:05:01,02:06:44,06:01:16
196,CAIRO ANDRE FERREIRA,35-39,00:44:02,02:59:17,02:07:53,06:01:20
132,ALEXANDRE FELIX,40-44,00:39:57,02:54:26,02:17:20,06:01:28
134,GUSTAVO FRENSCH,30-34,00:38:11,03:08:30,02:05:06,06:02:12
135,MARCELO VALENTIM MANSANO,30-34,00:43:05,-20:00:00,02:02:18,06:02:13
133,RAFAEL NUNES,40-44,00:39:20,03:09:35,02:01:38,06:02:19
198,OCTAVIO AUGUSTO CARNEIRO PEREIRA,35-39,00:38:01,02:59:55,02:14:35,06:02:23
199,FELIPE MAGNO,35-39,00:36:41,03:20:09,01:58:32,06:02:25
45,AURELIO LONGO GUERZONI,25-29,00:41:35,03:11:40,01:56:16,06:02:26
71,HAROLDO JUNQUEIRA,45-49,00:34:01,03:04:51,02:12:57,06:02:36
14,ERIKA VERGINE,30-34,00:39:15,03:17:21,01:57:52,06:02:41
72,PAULO CESAR SANTOS,45-49,00:49:39,03:05:06,01:55:53,06:02:46
136,PABLO SALES,30-34,00:42:35,02:55:00,02:17:03,06:02:47
134,PAULO SILVA PINTO,40-44,00:43:48,03:02:02,02:02:00,06:02:47
74,MARCELO MAJOROS DOMINGUEZ,45-49,00:37:44,02:57:36,02:19:50,06:02:53
Pos,Nome,Categ,Swim,Bike,Run,Total
200,RODRIGO CARTOLANO,35-39,00:38:11,02:53:25,02:23:52,06:02:58
75,MARCOS ANDRE ALVES,45-49,00:41:07,03:02:35,02:11:04,06:03:06
137,CLAUDIO JUNIOR,30-34,00:43:12,03:02:53,02:04:39,06:03:07
135,DAMIAO LEONARDO CAETANO,40-44,00:44:14,02:56:27,02:14:00,06:03:22
136,LEONARDO MIRANDA,40-44,00:34:40,02:54:13,02:25:36,06:03:23
76,ALEXANDRE FERREIRA,45-49,00:42:26,03:09:56,02:01:59,06:03:37
46,CRISTIAN CONDE ALVES DA ROCHA,25-29,00:38:23,02:59:26,02:16:15,06:03:38
138,RICARDO TARGA,30-34,00:31:26,02:58:36,02:22:40,06:03:41
21,SOFIA PORTELLA CUNHA,35-39,00:43:50,03:02:39,02:06:52,06:03:45
140,MARCOS TENÓRIO,30-34,00:49:03,03:07:18,02:01:11,06:03:46
16,ADRIANA LUSTOSA GASPAR,40-44,00:42:46,03:25:20,01:44:26,06:03:51
141,HUGO NEVES,30-34,00:43:35,03:07:14,02:01:42,06:03:51
47,MUNIR RUFFO,25-29,00:37:17,03:05:35,01:59:35,06:04:18
9,CLAUDIA BOYADJIAN,45-49,00:44:21,03:09:07,01:59:02,06:04:21
142,THIAGO MACHADO,30-34,00:53:31,02:57:33,02:01:10,06:04:31
201,FABIO EBRAHIM,35-39,00:34:55,03:03:05,02:20:01,06:04:37
1,FERNANDA GONCALVES E SILVA,18-24,00:40:32,03:11:44,02:03:40,06:04:39
202,LUIS NEVES,35-39,00:40:08,02:56:34,02:16:13,06:04:46
137,VALDOMIRO ANDRADE,40-44,00:41:08,03:05:09,02:00:28,06:04:47
203,FREDERICO ROCHA ARAÚJO,35-39,00:39:19,02:55:49,02:14:14,06:04:51
10,DANIELA PINTO MONTEIRO,45-49,00:38:28,03:13:34,02:02:39,06:04:55
138,ALESSANDRO GENGO,40-44,00:41:30,03:15:01,01:55:35,06:05:02
22,MARIA CARVALHO,35-39,00:45:13,03:06:11,01:59:07,06:05:08
204,GUILHERME SABOYA,35-39,00:39:00,03:06:36,02:09:28,06:05:20
143,GABRIEL SOUZA LIMA,30-34,00:39:27,02:53:32,02:21:33,06:05:22
144,PATRICK VIANNA,30-34,00:39:15,03:14:35,02:01:20,06:05:25
205,RENATO RENART,35-39,00:42:15,03:01:48,02:10:21,06:05:28
206,RODRIGO LUCIO GOMES,35-39,00:43:32,03:09:02,02:00:11,06:06:10
78,MARCELO VERISSIMO DE MELLO,45-49,00:39:02,03:23:43,01:51:13,06:06:24
48,GABRIEL TAKEMOTO,25-29,00:38:00,03:05:00,02:10:37,06:06:25
Pos,Nome,Categ,Swim,Bike,Run,Total
139,CARLOS EDUARDO LOPES,40-44,00:42:01,03:09:31,02:05:52,06:06:34
145,NICOLAS FALCONI PANI FALCONI PANI,30-34,00:38:07,03:00:06,02:18:10,06:06:40
6,SILVIA SOUZA DE ARAUJO,50-54,00:50:54,03:15:28,01:47:24,06:06:40
207,RICARDO DE MOURA MARTINS,35-39,00:41:44,03:05:35,02:02:43,06:06:45
28,FERNANDO ANTONIO CARVALHO DE SOUZA,50-54,00:42:18,03:05:19,02:06:48,06:06:46
208,FELIPE ANDREY COIMBRA XAVIER PINTO,35-39,00:41:36,03:01:06,02:14:24,06:06:58
208,THIAGO APARECIDO CAETANO,35-39,00:44:22,03:12:12,01:55:23,06:06:58
18,MAXWELL BEZERRA,18-24,00:40:45,03:15:26,02:01:54,06:07:02
140,PEDRO CUNHA,40-44,00:37:41,02:58:32,02:22:13,06:07:10
79,SHILON ZYGIELSZYPER,45-49,00:34:02,03:10:23,02:14:29,06:07:39
49,ALEXANDRE GOMES RABELO DE ALMEIDA,25-29,00:43:34,03:02:55,02:07:42,06:07:44
29,WANDER MANOEL GARCEZ  RIBEIRO,50-54,00:45:38,02:59:54,02:08:55,06:07:45
141,GUSTAVO OLIVEIRA DA CONCEICAO,40-44,00:41:34,02:52:12,--:--:--,06:07:55
146,RENATO DUTRA SIMOES,30-34,00:36:19,03:00:45,02:20:38,06:07:57
210,MARCUS ALVES,35-39,00:44:56,03:01:22,02:03:39,06:08:03
30,JULIO CESAR BORGES SOARES,50-54,00:39:42,03:06:41,02:10:24,06:08:04
211,RENATO CHIARATTI,35-39,00:39:01,02:58:41,02:17:59,06:08:34
147,MICHEL LOPES,30-34,00:39:26,03:03:35,02:18:28,06:09:08
148,JONAS RODRIGO ZIMMERMANN CAVACO FAFA,30-34,00:41:02,03:15:41,01:59:04,06:09:14
143,EDSON HYDALGO,40-44,00:40:15,03:04:43,02:12:53,06:09:42
212,ANDERSON CARDOSO DE ALMEIDA,35-39,00:41:12,03:20:50,01:52:48,06:09:46
213,JOAO MARCELO GUIMARAES MARQUES,35-39,00:40:23,03:21:29,01:59:45,06:09:48
214,BRENNO NEDER,35-39,00:41:50,03:05:43,02:10:53,06:09:50
215,MARCELO KENDY KANESHIRO,35-39,00:44:54,02:54:30,02:22:00,06:09:51
216,ANTONIO ALECRIM,35-39,00:41:49,03:00:09,02:13:16,06:09:55
80,LEONARDO REBELLATO,45-49,00:36:21,02:55:25,02:31:21,06:09:56
144,CLAUDIO EDUARDO PEREIRA,40-44,00:37:26,03:04:52,02:16:02,06:10:22
81,RODRIGO AVILLA,45-49,00:41:38,03:20:17,01:59:06,06:10:32
11,LUCIANA CACHEM,45-49,00:39:32,03:13:04,02:10:50,06:10:37
217,MARCELO PASQUINI,35-39,00:43:34,03:04:00,02:13:26,06:10:44
Pos,Nome,Categ,Swim,Bike,Run,Total
50,EDUARDO SOARES,25-29,00:40:33,02:50:32,02:26:52,06:10:44
51,JOAO MARCOS DE PAULA SANTOS,25-29,00:44:00,03:14:30,01:59:44,06:10:54
82,CARLOS ARRAIZ,45-49,00:48:39,03:22:32,01:41:54,06:10:59
218,CESAR CHIOCHETTA,35-39,00:49:03,02:45:43,02:19:24,06:11:04
219,PAULO JUNQUEIRA,35-39,00:46:42,02:53:35,02:20:18,06:11:13
150,LEONARDO RAMOS DE OLIVEIRA,30-34,00:38:09,03:08:18,02:09:22,06:11:16
151,ALISON MORAIS,30-34,00:42:27,03:06:38,02:15:17,06:11:25
152,BRIAN BREDER,30-34,00:42:01,02:58:39,02:23:32,06:11:30
2,MARIANA RABISCHOFFSKY,18-24,00:39:00,03:02:08,02:24:15,06:11:33
145,LUIS FERNANDO GAMBONI MELLO,40-44,00:58:36,03:00:27,02:02:19,06:11:43
153,ADAUTO DUTRA,30-34,00:46:41,03:18:52,01:54:34,06:11:47
146,CAIO SANTOS,40-44,00:37:19,02:54:03,02:27:57,06:11:47
154,ALBERTO VIETO MACHADO SCALOPPE,30-34,00:37:48,03:12:42,02:11:13,06:11:54
220,BRUNO MATOS,35-39,00:39:48,-4.22:03:20,--:--:--,06:12:03
83,CARLOS ALMEIDA DA SILVA,45-49,00:38:45,02:53:08,02:31:00,06:12:04
31,ENEY CURADO,50-54,00:46:16,03:02:02,02:02:45,06:12:18
15,JULIANA BASTOS,30-34,00:43:32,03:07:04,02:06:42,06:12:23
147,RODRIGO AMIL,40-44,00:48:39,02:57:13,02:10:38,06:12:25
23,ANA KARINA SCARLATO,35-39,00:45:38,03:09:10,02:05:44,06:12:47
222,RODRIGO ARAUJO,35-39,00:47:08,03:19:40,01:57:20,06:12:50
32,LEONILDO SOUZA,50-54,00:51:58,03:06:25,02:04:27,06:13:00
148,ANTONIO VITAL BRASIL,40-44,00:40:45,03:10:09,02:08:23,06:13:03
223,FERNANDO HENRIQUE ATALA XAVIER,35-39,00:46:32,02:53:52,02:20:48,06:13:06
156,GABRIEL ABRAHAO,30-34,00:42:39,03:13:58,02:06:55,06:13:10
224,FERNANDO MELLO,35-39,00:40:11,-1.16:50:00,02:08:46,06:13:37
3,PATRICIA BUDANT VANZELLA,18-24,00:37:32,03:11:32,02:18:39,06:13:39
225,JANSEN COSTA,35-39,00:45:09,03:07:37,02:12:25,06:13:51
11,EDUARDO SPAGNUOLO,55-59,00:43:52,03:15:57,02:02:18,06:14:06
12,ALESSANDRA FILIPPINI,45-49,00:40:56,03:26:12,01:57:59,06:14:08
1,ROSANGELA SANTOS,55-59,00:49:58,03:13:15,01:59:19,06:14:17
Pos,Nome,Categ,Swim,Bike,Run,Total
149,MÁRIO DE ANDRADE CORRÊA,40-44,00:37:55,02:59:43,02:27:26,06:14:20
226,FLAVIO RAFAEL GRILLO FAE,35-39,00:48:32,02:53:17,02:21:58,06:15:05
84,FABRICIO BARRETO,45-49,00:45:06,02:56:03,02:23:52,06:15:06
157,JOSE ANTONIO PELLEGRIN,30-34,00:32:55,03:06:52,02:24:43,06:15:22
158,LICIO CARVALHO,30-34,00:39:03,03:09:29,02:16:51,06:15:24
158,EDUARDO FERRAZ MARTINS,30-34,00:44:54,03:01:40,02:18:42,06:15:24
16,LIA LISERRA,30-34,00:35:56,02:57:31,02:31:51,06:15:26
6,JULIA FIGUEIREDO,25-29,00:39:10,03:15:25,02:10:52,06:15:29
52,GUILHERME SALLA,25-29,00:42:00,03:05:01,02:18:24,06:15:29
227,MARCOS ANTONIO JUNIOR,35-39,00:42:34,03:13:38,02:08:06,06:15:35
53,MATEUS MOREIRA MEIRELLES,25-29,00:35:30,03:10:20,02:14:11,06:15:50
160,KLEBER CHOBA ROMANO,30-34,00:50:26,02:54:12,02:17:07,06:16:00
54,RICARDO SOUZA,25-29,00:43:02,03:06:36,02:17:16,06:16:01
161,LUCAS GIL,30-34,00:45:36,03:02:09,02:16:44,06:16:17
162,HUGO GUEDON,30-34,00:41:43,03:16:17,02:08:23,06:16:36
228,THIAGO RODOLFO,35-39,00:36:43,03:08:25,02:15:53,06:16:48
163,GILBERTO ROBORTELLA,30-34,00:35:44,03:10:16,02:19:33,06:16:59
19,FABRICIO VIEIRA,18-24,00:45:00,03:05:20,02:15:43,06:17:08
229,JULIO NEVES MENCHERO PALACIO,35-39,00:37:42,03:05:37,02:22:48,06:17:12
231,RICARDO ASCENCAO,35-39,00:41:31,02:50:56,02:36:05,06:17:17
164,LUÍS FELIPE SAGIORO,30-34,00:34:10,03:18:07,02:13:54,06:17:25
232,CASSIANO DAMASCENO,35-39,00:42:24,03:06:27,02:11:35,06:17:28
18,MARINE K. KOVALHUK LIMA,40-44,00:43:51,03:09:48,02:15:37,06:17:52
86,MARCELO AGUIAR,45-49,00:40:08,03:11:00,02:12:55,06:18:22
17,DANIELLA CONTI RODRIGUES,30-34,00:40:53,03:07:29,02:19:24,06:18:22
18,CAMILA BALISTA,30-34,00:42:41,03:19:00,02:05:22,06:18:24
166,ALVARO QUIROZ,30-34,00:56:58,02:56:49,02:14:31,06:18:35
87,ALESSANDRO TEIXEIRA,45-49,00:52:20,03:02:25,02:09:13,06:18:39
88,FREDERICO TORRES,45-49,00:38:01,03:10:19,02:15:58,06:18:48
150,JULIANO GONCALVES PEREIRA,40-44,00:41:12,03:15:46,02:04:49,06:18:51
Pos,Nome,Categ,Swim,Bike,Run,Total
167,GLAUBER CAMPACCI PAVAN,30-34,00:41:59,03:13:21,02:07:43,06:19:08
89,MARCUS LOPES,45-49,00:41:10,-06:40:00,--:--:--,06:19:12
151,MARCOS MICHELINI,40-44,01:01:27,03:03:33,02:00:55,06:19:24
152,NILSON KANEKO,40-44,00:40:09,03:25:37,02:02:18,06:19:31
12,LUIZ CARLOS CASSEMIRO,55-59,00:43:17,03:04:05,02:13:24,06:19:33
55,VINICIUS ARAUJO,25-29,00:42:52,03:10:14,02:14:39,06:19:34
90,ELEVIR DIONYSIO NETO,45-49,00:36:15,03:05:58,02:25:57,06:19:46
13,PATRICIA BARCELLOS,45-49,00:44:55,03:08:15,02:17:30,06:19:47
233,PEDRO FALCAO VIEIRA NETO,35-39,00:37:59,03:09:10,02:22:41,06:20:01
234,RICARDO TAMANINI,35-39,01:00:58,03:00:51,02:03:17,06:20:09
25,SARA ABRAHAO,35-39,00:51:46,03:17:00,01:55:45,06:20:25
153,SIMON YEO,40-44,00:43:08,03:07:17,02:19:46,06:20:30
19,MARIA CAMPOS,40-44,00:40:51,03:17:23,02:11:44,06:20:51
235,RENATO SHIRATSU,35-39,00:46:55,02:57:01,02:19:28,06:20:51
154,CRISTIANO HIGA,40-44,00:39:56,03:07:39,02:20:12,06:21:00
26,MARCELA TAKABATAKE DE PAIVA,35-39,00:41:22,03:22:03,02:04:10,06:21:19
35,JOSE EDUARDO GARCIA,50-54,00:50:48,03:00:25,02:16:39,06:21:23
236,VINICIUS VIEIRA,35-39,00:40:27,03:07:30,02:20:32,06:21:24
237,JORGE LUIZ,35-39,00:49:35,03:10:45,01:57:47,06:21:30
91,MARCUS VINICIUS DA SILVA BARBOSA,45-49,00:54:07,03:14:40,02:02:13,06:21:30
238,DANIEL NESTLEHNER,35-39,00:38:23,03:09:16,02:19:28,06:21:40
156,MARCOS BULZICO,40-44,00:43:02,03:19:08,02:02:38,06:21:58
13,MARCELO SILVA SAMPAIO,55-59,00:42:36,03:28:51,01:53:43,06:22:04
239,JEFFERSON SILVA,35-39,00:44:35,03:10:31,02:10:10,06:22:11
56,GABRIEL MAGALHAES,25-29,00:43:53,03:16:32,02:06:35,06:22:24
21,GERMANA MORAES,30-34,00:42:44,03:19:42,02:10:53,06:22:26
168,DANILO LIRA,30-34,00:50:43,02:54:06,02:26:42,06:22:36
157,RICARDO COELHO,40-44,00:46:51,03:16:08,02:09:27,06:22:38
169,ALEX MEDEIROS OLIVEIRA,30-34,00:41:15,03:04:27,02:26:02,06:22:47
20,KALLINE NOGUEIRA YAMAGUTI,40-44,00:51:31,03:12:59,02:08:22,06:22:47
Pos,Nome,Categ,Swim,Bike,Run,Total
58,ANTONY SANTOS,25-29,00:46:51,03:08:06,02:14:06,06:23:06
21,FERNANDA MESQUITA,40-44,00:42:36,03:24:30,02:04:00,06:23:27
7,JULIANA RESENDE,25-29,00:40:41,03:05:14,02:28:52,06:23:31
93,RICARDO FRAGA,45-49,00:45:11,03:12:18,02:11:59,06:23:43
27,MARIE CLAUDE HENRY,35-39,00:40:55,03:21:17,02:11:46,06:24:03
28,MARIANA VILLARES,35-39,00:40:45,03:09:04,02:24:37,06:24:40
36,AUGUSTUS GOMES,50-54,00:49:35,03:19:23,02:02:58,06:24:47
160,DANIEL RAMPAZZO MATHIAS,40-44,00:47:54,03:07:03,02:19:24,06:25:02
20,HENRIQUE BERALDO,18-24,00:40:13,03:06:09,02:29:31,06:25:15
94,JOAO MARCOS SILVA,45-49,00:38:43,03:09:07,02:26:28,06:25:27
171,RAPHAEL CAVALARI,30-34,00:39:36,03:18:13,02:15:14,06:25:29
29,FERNANDA MATTOS,35-39,00:47:08,03:30:32,01:54:23,06:25:35
173,RAFAEL KRAUSE PERA MARQUES,30-34,01:05:12,02:48:55,02:18:31,06:26:18
14,HUMBERTO SCHWARTZ,55-59,00:36:56,03:05:59,02:32:31,06:26:28
9,DOMINIQUE VLAVIANOS GUILLAUMON,25-29,00:39:04,03:19:05,02:16:47,06:26:29
30,FABIANA LEAL,35-39,00:54:14,03:23:46,01:56:26,06:26:38
37,LUIZ ALVES RIBEIRO LOPES,50-54,00:40:57,03:01:00,02:31:30,06:26:41
10,MARCELA GOULART AMORIM FERREIRA,25-29,00:38:57,03:19:18,02:16:59,06:26:52
59,VICTOR CID PINTO MARTINS,25-29,00:40:38,03:19:42,02:12:40,06:27:05
174,THIAGO SOUZA,30-34,00:56:16,03:14:37,02:02:04,06:28:09
95,MARCELLO VANZILLOTTA CARNEVALE,45-49,00:37:00,02:54:55,02:43:21,06:28:27
60,LEONARDO MULLER SIQUEIRA,25-29,00:43:43,03:13:18,02:19:05,06:28:35
240,LUCIMAR DOS SANTOS ANGELIM,35-39,00:47:25,03:30:22,01:59:29,06:28:59
241,BRUNO VARGAS,35-39,00:48:03,03:02:52,02:21:34,06:29:02
161,FABIO LIGUORI,40-44,00:39:45,03:08:04,02:28:12,06:29:03
162,MARCOS AURELIO MOREIRA DE SOUZA,40-44,00:34:28,03:10:08,02:25:59,06:29:24
96,ERIK CARVALHO,45-49,00:38:02,03:18:16,02:22:08,06:29:34
163,ROBSON DE VITTO,40-44,00:46:48,02:59:30,02:27:38,06:29:43
242,MARCELO CLEMENTE,35-39,00:42:08,03:07:13,02:25:14,06:29:55
243,ALOISIO MACHADO,35-39,00:49:15,03:16:35,02:07:44,06:30:17
Pos,Nome,Categ,Swim,Bike,Run,Total
61,THIAGO GOMES DE SOUZA,25-29,00:40:53,03:14:53,02:22:32,06:30:29
244,BRENO NAKAI,35-39,00:44:58,03:13:21,02:04:25,06:30:38
22,FABIANA MARTINS,40-44,00:40:27,02:53:39,02:45:16,06:30:54
23,TAILA LEMOS,40-44,00:46:03,03:25:31,02:08:58,06:31:02
175,AUGUSTO TEIXEIRA,30-34,00:45:26,03:19:26,02:13:26,06:31:04
63,FELIPE SAFATLE,25-29,00:41:03,03:18:35,02:16:57,06:31:36
245,JOSE PAULO SCHELIGA,35-39,00:41:19,03:21:59,02:15:24,06:31:37
164,ROBERTO BARBOZA DE OLIVEIRA,40-44,00:46:00,03:15:34,02:18:26,06:31:47
31,SUSANA BARREIROS,35-39,00:41:24,03:14:49,02:21:21,06:31:53
165,ALBERTO MACHADO,40-44,00:34:18,02:56:41,02:51:04,06:31:58
166,LEANDRO ESCUDEIRO,40-44,00:37:25,03:10:21,02:32:55,06:32:04
167,NICOLAS MERMIER,40-44,00:40:20,03:02:44,02:23:01,06:32:21
246,MATHEUS ANDRADE,35-39,00:52:51,03:18:11,02:10:43,06:32:30
64,JULIO CESAR BORBA BARROS BEZERRA GOMES,25-29,00:46:38,03:16:45,02:13:48,06:32:35
247,ANDERSON LUIZ SANTOS GIUNGI,35-39,00:46:35,03:00:57,02:32:11,06:32:40
176,LUIZ PALADINO,30-34,00:42:47,03:00:43,02:41:17,06:32:49
32,YARA REBECA ALBUQUERQUE MARINHO,35-39,00:42:21,03:45:45,01:53:05,06:32:54
22,CAROLINA VEIGA,30-34,00:42:54,03:19:01,02:19:20,06:32:59
177,ENNES REIS COUTINHO RAMOS,30-34,00:41:09,03:11:36,02:28:41,06:33:13
23,ANA LUCIA KURIKI KAWAKAMI,30-34,00:43:22,03:12:03,02:27:15,06:34:17
40,RICARDO DE PAULA,50-54,00:41:03,03:27:19,02:09:35,06:34:29
24,MIRELE DREWS,40-44,00:50:47,03:07:05,02:23:16,06:34:55
97,MAURICIO NORONHA CHAGAS,45-49,00:40:11,03:18:35,02:21:18,06:34:55
98,ARTHUR XAVIER,45-49,00:39:41,03:17:29,02:28:50,06:35:04
178,LUIZ PAULO TORREZAN GABRIEL,30-34,00:47:48,02:59:39,02:29:09,06:35:07
179,DANIEL GALVAO,30-34,00:46:25,03:21:39,--:--:--,06:35:14
99,JOSE LUIZ SANTOS LOPES,45-49,00:38:29,03:30:38,02:06:16,06:35:22
65,ANTONIO GINELLI NARDI,25-29,00:43:41,03:32:15,02:09:27,06:35:28
249,LUIZ PENHA,35-39,00:41:41,03:10:03,02:31:04,06:35:34
100,ALVARO BALLEJO FIUZA DE CASTRO,45-49,00:38:17,02:50:13,02:46:18,06:36:00
Pos,Nome,Categ,Swim,Bike,Run,Total
169,AUDO RODRIGUES,40-44,00:34:08,03:07:32,02:45:57,06:37:15
41,FRANK RUDIGER,50-54,00:40:39,03:05:59,02:34:33,06:37:20
170,ANDERSON COUTINHO,40-44,00:48:30,03:09:53,02:20:36,06:37:30
250,ALFREDO SCHWARZ,35-39,00:47:10,03:13:39,02:24:49,06:37:43
251,GUSTAVO ANNUNCIATO IKEDA,35-39,00:40:36,02:58:27,02:48:10,06:38:02
171,RODRIGO FERNANDEZ HUNGARO,40-44,00:48:13,03:06:53,02:26:02,06:38:02
42,JOSE MAIA,50-54,00:44:50,03:30:51,02:10:32,06:38:13
101,MARIO WESTPHALEN,45-49,00:45:29,03:02:19,02:41:17,06:38:43
172,ANDRE DOS SANTOS LOPES,40-44,00:55:33,03:31:51,01:58:21,06:38:53
25,MARIANA HINGEL,30-34,00:45:16,03:14:24,02:30:40,06:39:19
43,RICARDO SOUZA,50-54,00:51:19,03:21:54,02:17:49,06:39:34
180,ANGELO CAVALLERI,30-34,00:42:12,03:04:09,02:44:48,06:39:35
14,ANA DIAS,45-49,00:48:47,--:--:--,--:--:--,06:39:35
26,RAQUEL CRUZ,30-34,00:42:23,03:33:04,--:--:--,06:39:41
173,ALEXANDRE NETO,40-44,00:42:24,03:12:11,02:35:06,06:40:18
252,SAMIR ZAPTE,35-39,00:52:27,03:01:11,02:34:39,06:40:18
182,ANDRE MENDONCA,30-34,00:42:11,03:25:58,02:14:15,06:40:59
103,MARCIO PEREIRA,45-49,00:39:56,03:13:39,02:30:00,06:41:18
174,WALDIR JOSE SAMPAIO JUNIOR,40-44,00:36:33,03:07:23,02:41:00,06:41:22
2,ANTONIO MELLERO BARROS FILHO,60-64,00:46:34,03:18:45,02:24:46,06:41:25
175,ELIMARIO RAMOS,40-44,00:37:12,03:25:48,02:16:04,06:41:53
183,EMILIO FIGUEIREDO,30-34,00:45:18,03:11:24,02:31:55,06:42:02
33,THACYANA DE VALOIS SILVA,35-39,00:54:22,03:13:57,02:18:26,06:42:30
253,FABRICIO MONTI,35-39,00:44:12,03:31:21,02:13:15,06:42:45
66,JOAO SIMON,25-29,00:47:06,03:10:08,02:29:14,06:43:17
254,LEONARDO KAWAKAMI,35-39,00:41:58,03:19:45,02:31:40,06:43:38
255,EDUARDO MOREIRA SANTANA,35-39,00:44:41,03:18:38,02:23:06,06:43:58
104,GUSTAVO CARVALHO,45-49,00:37:29,03:26:53,02:25:34,06:44:30
184,THIAGO LOBATO,30-34,00:42:41,03:07:51,02:42:38,06:44:50
27,CARLA SOLA DEPONTE,30-34,00:38:06,03:22:44,02:30:57,06:44:51
Pos,Nome,Categ,Swim,Bike,Run,Total
11,ERICKA LUANA FERREIRA RAMOS,25-29,00:50:09,03:25:12,02:14:26,06:45:01
176,WELLINGTON PIMENTEL,40-44,00:55:05,03:27:02,02:10:01,06:45:06
28,FERNANDA FRANCO,30-34,00:29:39,03:28:03,02:35:23,06:45:13
12,ARIANE YAMANE FONTENELLE,25-29,00:49:05,03:36:44,02:06:44,06:45:14
177,ERIC COSTA,40-44,00:39:52,03:13:49,02:37:59,06:45:22
8,AMELIA IORIO,50-54,00:39:48,--:--:--,--:--:--,06:45:33
67,JORGE HENRIQUE OHF,25-29,00:48:02,03:24:07,02:25:02,06:45:50
44,RENATO CUNHA,50-54,00:45:28,03:10:27,02:25:01,06:46:04
45,GILSON PINTO,50-54,00:50:49,03:21:22,02:19:38,06:46:17
256,ANIBAL SANTOS,35-39,00:46:23,03:30:52,02:14:50,06:46:19
257,RICARDO CAULA DOS SANTOS,35-39,00:49:24,03:06:55,02:37:29,06:46:31
